id_municipio,municipio,uf,indicador,ano
3160009,Santo Antônio do Aventureiro,MG,80.0,2023
3161205,São Francisco de Paula,MG,78.67,2023
3161502,São Geraldo,MG,79.39,2023
3165560,Sem-Peixe,MG,76.47,2023
3165578,Senador Amaral,MG,50.9,2023
3167707,Sobrália,MG,66.54,2023
3169406,Três Pontas,MG,58.33,2023
3172103,Volta Grande,MG,50.77,2023
3201704,Conceição do Castelo,ES,77.46,2023
3203007,Iúna,ES,71.93,2023
3203056,Jaguaré,ES,72.19,2023
3205176,Vila Valério,ES,91.68,2023
3300803,Cachoeiras de Macacu,RJ,50.58,2023
3301405,Conceição de Macabu,RJ,49.73,2023
3304524,Rio das Ostras,RJ,65.82,2023
3500758,Alambari,SP,71.59,2023
3503208,Araraquara,SP,55.9,2023
3504107,Atibaia,SP,71.88,2023
3505351,Barra do Chapéu,SP,65.06,2023
3506300,Bernardino de Campos,SP,68.33,2023
3508504,Caçapava,SP,53.05,2023
3509502,Campinas,SP,58.44,2023
3510906,Cássia dos Coqueiros,SP,67.22,2023
3511607,Cesário Lange,SP,55.7,2023
3518909,Guzolândia,SP,88.59,2023
3523503,Itatinga,SP,61.7,2023
3533403,Nova Odessa,SP,54.93,2023
3539905,Poloni,SP,40.07,2023
3541000,Praia Grande,SP,50.73,2023
3544509,Rubinéia,SP,60.53,2023
3547650,Santa Salete,SP,88.89,2023
3547908,Santo Antônio da Alegria,SP,49.66,2023
3548906,São Carlos,SP,51.56,2023
3550902,São Simão,SP,62.84,2023
3552403,Sumaré,SP,52.91,2023
3553708,Taquaritinga,SP,62.12,2023
3554409,Terra Roxa,SP,67.21,2023
4100707,Alto Piquiri,PR,74.73,2023
4102505,Barbosa Ferraz,PR,91.0,2023
4103354,Braganey,PR,84.89,2023
4107124,Diamante do Sul,PR,69.4,2023
4108908,Guairaçá,PR,72.56,2023
4110953,Itaipulândia,PR,86.91,2023
4114906,Marilândia do Sul,PR,72.1,2023
4118402,Paranavaí,PR,80.45,2023
4120606,Prudentópolis,PR,82.7,2023
4121604,Renascença,PR,70.83,2023
4122602,Rondon,PR,68.42,2023
4126801,Tapejara,PR,69.39,2023
4201901,Aurora,SC,72.91,2023
4202057,Balneário Barra do Sul,SC,60.27,2023
4204905,Descanso,SC,80.41,2023
4205100,Dona Emma,SC,87.24,2023
4205506,Fraiburgo,SC,68.0,2023
4206207,Gravatal,SC,54.3,2023
4206504,Guaramirim,SC,70.78,2023
4207304,Imbituba,SC,54.52,2023
4207684,Ipuaçu,SC,59.49,2023
4207759,Iraceminha,SC,100.0,2023
4208609,Jaborá,SC,73.88,2023
4211058,Monte Carlo,SC,63.76,2023
4211108,Monte Castelo,SC,66.56,2023
4211256,Morro Grande,SC,71.43,2023
4212056,Palmeira,SC,67.15,2023
4213401,Ponte Serrada,SC,66.34,2023
4213609,Porto União,SC,65.33,2023
4215406,Salto Veloso,SC,85.44,2023
4215752,São Bernardino,SC,83.02,2023
4216404,São João do Sul,SC,77.85,2023
4216800,São José do Cerrito,SC,66.81,2023
4217758,Sul Brasil,SC,76.19,2023
4218608,Trombudo Central,SC,68.13,2023
4219309,Videira,SC,71.92,2023
4302238,Boa Vista do Incra,RS,71.3,2023
4304002,Campo Novo,RS,72.22,2023
4304630,Capão da Canoa,RS,46.77,2023
4305116,Centenário,RS,91.67,2023
4305447,Chuvisca,RS,71.05,2023
4306957,Entre Rios do Sul,RS,86.67,2023
4307708,Esteio,RS,61.82,2023
4309407,Guaporé,RS,79.76,2023
4309555,Harmonia,RS,87.2,2023
4311759,Manoel Viana,RS,74.7,2023
4312476,Morro Reuter,RS,51.54,2023
4312708,Nonoai,RS,42.12,2023
4313086,Nova Pádua,RS,84.62,2023
4314407,Pelotas,RS,53.69,2023
4314498,Pinheirinho do Vale,RS,85.11,2023
4316808,Santa Cruz do Sul,RS,64.84,2023
4320230,Sede Nova,RS,85.29,2023
4320404,Serafina Corrêa,RS,91.51,2023
4322400,Uruguaiana,RS,61.3,2023
4323507,Vista Alegre,RS,86.8,2023
5007307,Rio Negro,MS,53.09,2023
5100300,Alto Araguaia,MT,73.84,2023
5100508,Alto Paraguai,MT,100.0,2023
5107354,São José do Xingu,MT,51.3,2023
5107909,Sinop,MT,43.12,2023
5108600,Vila Rica,MT,47.89,2023
5200506,Aloândia,GO,94.15,2023
5201405,Aparecida de Goiânia,GO,60.67,2023
5209150,Gouvelândia,GO,39.78,2023
5209291,Guaraíta,GO,72.59,2023
5213400,Moiporá,GO,68.61,2023
5219803,São Domingos,GO,45.68,2023
1100254,Presidente Médici,RO,59.4,2023
1100940,Cujubim,RO,77.47,2023
1300300,Autazes,AM,44.6,2023
1304302,Urucará,AM,93.55,2023
1500503,Almeirim,PA,30.68,2023
1507409,São Francisco do Pará,PA,37.02,2023
1712801,Maurilândia do Tocantins,TO,19.32,2023
1716653,Pequizeiro,TO,35.23,2023
2101103,Axixá,MA,81.88,2023
2104099,Formosa da Serra Negra,MA,85.6,2023
2105500,João Lisboa,MA,35.04,2023
2105989,Lajeado Novo,MA,60.63,2023
2109403,Primeira Cruz,MA,75.54,2023
2200806,Antônio Almeida,PI,95.63,2023
2200905,Aroazes,PI,57.69,2023
2201002,Arraial,PI,83.8,2023
2202901,Corrente,PI,47.76,2023
2206050,Massapê do Piauí,PI,45.94,2023
2207108,Olho D'Água do Piauí,PI,62.5,2023
2210383,São Miguel da Baixa Grande,PI,24.14,2023
2211209,Uruçuí,PI,27.78,2023
2305605,Independência,CE,98.8,2023
2306603,Itatira,CE,99.62,2023
2308807,Moraújo,CE,98.91,2023
2400307,Afonso Bezerra,RN,30.43,2023
2407302,Marcelino Vieira,RN,25.17,2023
2408508,Ouro Branco,RN,40.66,2023
2409407,Pau dos Ferros,RN,40.41,2023
2414407,Touros,RN,27.01,2023
2500106,Água Branca,PB,47.63,2023
2500502,Alagoinha,PB,57.29,2023
2503209,Cabedelo,PB,50.0,2023
2504108,Carrapateira,PB,68.95,2023
2505204,Cuitegi,PB,29.25,2023
2506301,Guarabira,PB,36.12,2023
2509404,Mogeiro,PB,73.21,2023
2510006,Nazarezinho,PB,36.48,2023
2513000,Salgadinho,PB,72.73,2023
2513356,Santa Inês,PB,52.66,2023
2515500,Serra Branca,PB,57.57,2023
2600708,Aliança,PE,55.15,2023
2605608,Flores,PE,74.26,2023
2610905,Pesqueira,PE,59.65,2023
2614709,Tacaimbó,PE,45.92,2023
2615300,Timbaúba,PE,74.11,2023
2706448,Paripueira,AL,53.42,2023
2707909,Santa Luzia do Norte,AL,31.87,2023
2804201,Monte Alegre de Sergipe,SE,39.62,2023
2804300,Muribeca,SE,10.0,2023
2901106,Amélia Rodrigues,BA,37.49,2023
2901353,Andorinha,BA,32.96,2023
2904852,Cabaceiras do Paraguaçu,BA,28.03,2023
2905701,Camaçari,BA,33.55,2023
2906857,Capela do Alto Alegre,BA,35.87,2023
2907004,Cardeal da Silva,BA,26.67,2023
2913200,Ibotirama,BA,42.38,2023
2916005,Itanhém,BA,57.15,2023
2918357,João Dourado,BA,34.64,2023
2919405,Licínio de Almeida,BA,75.0,2023
2922052,Mulungu do Morro,BA,22.47,2023
2922201,Muniz Ferreira,BA,45.91,2023
2926103,Retirolândia,BA,18.48,2023
2926509,Ribeira do Amparo,BA,28.72,2023
2926657,Ribeirão do Largo,BA,47.25,2023
2929404,São Miguel das Matas,BA,28.76,2023
2929503,São Sebastião do Passé,BA,49.95,2023
2929909,Seabra,BA,48.67,2023
2930709,Simões Filho,BA,42.62,2023
2931053,Tanque Novo,BA,63.45,2023
2933208,Vera Cruz,BA,39.14,2023
3104700,Ataléia,MG,55.89,2023
3107109,Boa Esperança,MG,67.06,2023
3107703,Bom Jesus do Amparo,MG,46.67,2023
3108255,Bonito de Minas,MG,79.05,2023
3114006,Carmo da Mata,MG,79.05,2023
3115508,Caxambu,MG,75.23,2023
3116001,Chalé,MG,72.97,2023
3116506,Claro dos Poções,MG,70.05,2023
3118106,Congonhas do Norte,MG,91.99,2023
3118304,Conselheiro Lafaiete,MG,64.98,2023
3120607,Crucilândia,MG,81.48,2023
3123601,Elói Mendes,MG,57.91,2023
3127800,Grão Mogol,MG,71.57,2023
3128600,Guarda-Mor,MG,79.05,2023
3128808,Guidoval,MG,61.83,2023
3129707,Ibiraci,MG,32.8,2023
3131802,Itabirinha,MG,100.0,2023
3133303,Itaobim,MG,49.69,2023
3138674,Luisburgo,MG,81.62,2023
3139102,Madre de Deus de Minas,MG,69.45,2023
3141900,Minduri,MG,51.89,2023
3142809,Monte Alegre de Minas,MG,74.78,2023
3144904,Nova Módica,MG,83.33,2023
3146552,Pai Pedro,MG,62.52,2023
3149408,Pedro Teixeira,MG,80.0,2023
3149507,Pequeri,MG,32.02,2023
3149606,Pequi,MG,64.18,2023
3150109,Piau,MG,29.63,2023
3152808,Prata,MG,55.38,2023
3156007,Rio Vermelho,MG,54.91,2023
3157401,Santa Cruz do Escalvado,MG,46.18,2023
3160603,Santo Hipólito,MG,58.82,2023
3162203,São João Batista do Glória,MG,82.43,2023
3163003,São José da Safira,MG,72.52,2023
3163508,São José do Jacuri,MG,55.27,2023
3165206,São Thomé das Letras,MG,94.15,2023
3166709,Serra dos Aimorés,MG,51.8,2023
3167202,Sete Lagoas,MG,57.58,2023
3168606,Teófilo Otoni,MG,54.27,2023
3170438,União de Minas,MG,72.25,2023
3170503,Urucânia,MG,47.49,2023
3203353,Marilândia,ES,78.51,2023
3203502,Montanha,ES,63.05,2023
3205176,Vila Valério,ES,83.46,2023
3300605,Bom Jesus do Itabapoana,RJ,57.91,2023
3302502,Magé,RJ,46.26,2023
3304706,Santo Antônio de Pádua,RJ,66.37,2023
3305208,São Pedro da Aldeia,RJ,56.22,2023
3305307,São Sebastião do Alto,RJ,63.7,2023
3305802,Teresópolis,RJ,59.73,2023
3306008,Três Rios,RJ,53.49,2023
3501509,Alvinlândia,SP,74.3,2023
3501905,Amparo,SP,57.7,2023
3503000,Aramina,SP,43.28,2023
3503208,Araraquara,SP,59.65,2023
3503307,Araras,SP,58.1,2023
3510302,Capela do Alto,SP,47.52,2023
3512902,Cosmorama,SP,94.57,2023
3513801,Diadema,SP,50.92,2023
3515103,Embu-Guaçu,SP,64.08,2023
3517109,Glicério,SP,70.64,2023
3519303,Ibaté,SP,52.81,2023
3529401,Mauá,SP,63.79,2023
3530201,Mirante do Paranapanema,SP,87.77,2023
3532843,Nova Canaã Paulista,SP,78.95,2023
3533700,Ocauçu,SP,83.74,2023
3540903,Pradópolis,SP,74.24,2023
3544202,Riolândia,SP,85.73,2023
3546603,Santa Fé do Sul,SP,59.21,2023
3550902,São Simão,SP,63.04,2023
3557006,Votorantim,SP,48.87,2023
4103040,Boa Ventura de São Roque,PR,74.78,2023
4103057,Boa Vista da Aparecida,PR,72.39,2023
4103404,Cafeara,PR,80.11,2023
4103479,Cafezal do Sul,PR,55.7,2023
4107751,Figueira,PR,82.1,2023
4113700,Londrina,PR,73.98,2023
4116703,Nova Aurora,PR,82.25,2023
4118451,Pato Bragado,PR,90.47,2023
4120408,Presidente Castelo Branco,PR,76.24,2023
4123006,Salto do Lontra,PR,85.46,2023
4124509,Santo Inácio,PR,91.05,2023
4124905,São João do Caiuá,PR,93.33,2023
4128104,Umuarama,PR,64.14,2023
4128534,Ventania,PR,74.1,2023
4200507,Águas de Chapecó,SC,66.08,2023
4202404,Blumenau,SC,60.09,2023
4202602,Bom Retiro,SC,32.45,2023
4203956,Capivari de Baixo,SC,65.79,2023
4204004,Catanduvas,SC,68.3,2023
4204194,Chapadão do Lageado,SC,52.44,2023
4206108,Grão Pará,SC,64.41,2023
4209706,Lebon Régis,SC,63.16,2023
4211207,Morro da Fumaça,SC,68.02,2023
4211405,Nova Erechim,SC,69.15,2023
4211900,Palhoça,SC,52.74,2023
4212502,Penha,SC,54.31,2023
4213005,Pinheiro Preto,SC,59.28,2023
4213104,Piratuba,SC,81.43,2023
4213807,Praia Grande,SC,67.81,2023
4215679,Santa Terezinha,SC,76.25,2023
4215679,Santa Terezinha,SC,80.9,2023
4219358,Vitor Meireles,SC,44.55,2023
4300604,Alvorada,RS,50.64,2023
4301859,Barra do Guarita,RS,47.37,2023
4301875,Barra do Quaraí,RS,35.0,2023
4302451,Boqueirão do Leão,RS,61.14,2023
4302709,Butiá,RS,51.25,2023
4304507,Canguçu,RS,83.04,2023
4304606,Canoas,RS,53.16,2023
4305173,Cerro Grande do Sul,RS,58.43,2023
4305207,Cerro Largo,RS,80.95,2023
4305504,Ciríaco,RS,86.67,2023
4305850,Coqueiros do Sul,RS,86.57,2023
4308409,Formigueiro,RS,72.91,2023
4309704,Humaitá,RS,90.66,2023
4310702,Itatiba do Sul,RS,86.76,2023
4311122,Jaquirana,RS,68.5,2023
4312401,Montenegro,RS,64.42,2023
4312476,Morro Reuter,RS,75.0,2023
4314027,Paraíso do Sul,RS,84.77,2023
4314076,Passo do Sobrado,RS,89.44,2023
4316402,Rosário do Sul,RS,53.58,2023
4316477,Salvador das Missões,RS,94.12,2023
4318606,São José do Ouro,RS,75.0,2023
4322152,Tunas,RS,68.21,2023
4322376,Unistalda,RS,69.42,2023
4322400,Uruguaiana,RS,60.54,2023
4322558,Vanini,RS,83.67,2023
5001904,Bataguassu,MS,37.66,2023
5005004,Jardim,MS,35.28,2023
5005707,Naviraí,MS,60.27,2023
5102850,Castanheira,MT,63.1,2023
5103908,General Carneiro,MT,33.09,2023
5104559,Itaúba,MT,57.99,2023
5105200,Juscimeira,MT,50.74,2023
5105903,Nobres,MT,85.45,2023
5106174,Nova Nazaré,MT,45.8,2023
5106299,Paranaíta,MT,60.69,2023
5106828,Porto Esperidião,MT,43.95,2023
5107909,Sinop,MT,57.03,2023
5201454,Aparecida do Rio Doce,GO,59.59,2023
5210109,Ipameri,GO,64.1,2023
5215801,Palmelo,GO,28.57,2023
5220405,São Simão,GO,72.78,2023
5222203,Vila Boa,GO,83.76,2023
1500800,Ananindeua,PA,55.62,2023
1502301,Capitão Poço,PA,50.98,2023
1503903,Juruti,PA,48.21,2023
1504802,Monte Alegre,PA,53.95,2023
1505403,Ourém,PA,48.52,2023
1505403,Ourém,PA,43.48,2023
1507003,Santo Antônio do Tauá,PA,25.72,2023
1507607,São Miguel do Guamá,PA,38.69,2023
1508050,Trairão,PA,70.84,2023
1700251,Abreulândia,TO,62.07,2023
1705607,Conceição do Tocantins,TO,27.6,2023
1707009,Dianópolis,TO,51.81,2023
1707702,Filadélfia,TO,11.95,2023
1715150,Novo Alegre,TO,71.67,2023
1717800,Ponte Alta do Bom Jesus,TO,9.52,2023
1718840,Sandolândia,TO,45.7,2023
2100832,Apicum-Açu,MA,31.51,2023
2105708,Lago da Pedra,MA,92.18,2023
2108454,Peritoró,MA,57.3,2023
2110005,Santa Luzia,MA,54.43,2023
2110807,São Félix de Balsas,MA,43.78,2023
2112209,Timon,MA,67.8,2023
2112456,Turilândia,MA,56.43,2023
2203602,Eliseu Martins,PI,82.88,2023
2203859,Floresta do Piauí,PI,100.0,2023
2204006,Francinópolis,PI,77.97,2023
2302107,Baturité,CE,77.86,2023
2307403,Jucás,CE,86.69,2023
2309904,Pacujá,CE,97.88,2023
2312304,São Benedito,CE,84.21,2023
2403301,Encanto,RN,47.53,2023
2404903,Itaú,RN,52.94,2023
2405603,Jardim de Piranhas,RN,30.88,2023
2405900,João Dias,RN,46.15,2023
2406304,Lagoa de Pedras,RN,47.72,2023
2406601,Lagoa Salgada,RN,25.0,2023
2408409,Olho-d'Água do Borges,RN,24.17,2023
2409332,Santa Maria,RN,47.93,2023
2409902,Pendências,RN,40.87,2023
2412807,São Rafael,RN,19.8,2023
2413557,Serrinha dos Pintos,RN,57.44,2023
2507002,Itaporanga,PB,17.96,2023
2509909,Natuba,PB,58.78,2023
2510907,Paulista,PB,61.87,2023
2604403,Chã de Alegria,PE,62.99,2023
2610202,Panelas,PE,76.82,2023
2610400,Parnamirim,PE,48.66,2023
2612307,Saloá,PE,58.09,2023
2700102,Água Branca,AL,47.14,2023
2700201,Anadia,AL,53.44,2023
2702603,Feira Grande,AL,35.2,2023
2705705,Olho d'Água das Flores,AL,40.12,2023
2706422,Pariconha,AL,41.46,2023
2709103,Taquarana,AL,44.02,2023
2801009,Campo do Brito,SE,39.18,2023
2801108,Canhoba,SE,45.45,2023
2807204,Siriri,SE,47.06,2023
2903235,Barro Alto,BA,24.29,2023
2903953,Bom Jesus da Serra,BA,41.85,2023
2905305,Cafarnaum,BA,21.63,2023
2906600,Candiba,BA,46.72,2023
2907103,Carinhanha,BA,28.55,2023
2907301,Castro Alves,BA,44.01,2023
2916302,Itapebi,BA,14.97,2023
2918308,Jitaúna,BA,24.15,2023
2918506,Jussara,BA,23.19,2023
2918704,Lafaiete Coutinho,BA,67.65,2023
2923407,Palmas de Monte Alto,BA,45.51,2023
2923902,Pau Brasil,BA,9.26,2023
2930774,Sobradinho,BA,26.44,2023
2932309,Ubatã,BA,31.43,2023
2932507,Una,BA,37.89,2023
2932606,Urandi,BA,59.24,2023
2933307,Vitória da Conquista,BA,47.86,2023
3105707,Barra Longa,MG,79.77,2023
3106200,Belo Horizonte,MG,60.07,2023
3110202,Cajuri,MG,64.21,2023
3115904,Chácara,MG,28.81,2023
3118304,Conselheiro Lafaiete,MG,68.74,2023
3119203,Coroaci,MG,56.22,2023
3122009,Divino,MG,54.38,2023
3123908,Entre Rios de Minas,MG,83.15,2023
3124500,Estiva,MG,57.64,2023
3125200,Fama,MG,71.98,2023
3127503,Gonzaga,MG,66.42,2023
3131505,Ipuiúna,MG,52.86,2023
3131802,Itabirinha,MG,64.78,2023
3133105,Itanhandu,MG,73.87,2023
3135357,Japonvar,MG,74.95,2023
3139805,Mar de Espanha,MG,48.92,2023
3143450,Montezuma,MG,54.21,2023
3144102,Muzambinho,MG,43.36,2023
3144201,Nacip Raydan,MG,58.67,2023
3144375,Natalândia,MG,49.23,2023
3145877,Orizânia,MG,62.75,2023
3146107,Ouro Preto,MG,79.19,2023
3146503,Pains,MG,67.53,2023
3147956,Patis,MG,93.33,2023
3151008,Piranguinho,MG,69.35,2023
3152006,Pompéu,MG,69.14,2023
3152402,Poté,MG,42.92,2023
3152501,Pouso Alegre,MG,58.91,2023
3153806,Queluzito,MG,61.54,2023
3155702,Rio Piracicaba,MG,79.25,2023
3156700,Sabará,MG,57.15,2023
3158607,Santana do Deserto,MG,58.32,2023
3158706,Santana do Garambéu,MG,47.32,2023
3160702,Santos Dumont,MG,56.94,2023
3163607,São José do Mantimento,MG,47.74,2023
3165909,Senador Modestino Gonçalves,MG,75.41,2023
3167103,Serro,MG,81.82,2023
3168101,Tapira,MG,56.1,2023
3168408,Tarumirim,MG,50.45,2023
3169505,Tumiritinga,MG,45.36,2023
3201803,Divino de São Lourenço,ES,46.09,2023
3202108,Ecoporanga,ES,69.21,2023
3203106,Jerônimo Monteiro,ES,70.14,2023
3204609,Santa Teresa,ES,85.59,2023
3300225,Areal,RJ,62.45,2023
3300506,Bom Jardim,RJ,50.43,2023
3305109,São João de Meriti,RJ,37.6,2023
3504305,Avaí,SP,55.32,2023
3509403,Cajuru,SP,71.78,2023
3510005,Cândido Mota,SP,39.0,2023
3512308,Conchas,SP,47.34,2023
3512407,Cordeirópolis,SP,74.43,2023
3513801,Diadema,SP,40.88,2023
3519501,Ibirarema,SP,89.02,2023
3525904,Jundiaí,SP,69.22,2023
3533007,Nova Granada,SP,61.21,2023
3536570,Paulistânia,SP,38.25,2023
3538204,Pinhalzinho,SP,78.11,2023
3540101,Pongaí,SP,87.14,2023
3545001,Salesópolis,SP,64.64,2023
3549300,São João do Pau d'Alho,SP,81.03,2023
3549904,São José dos Campos,SP,58.78,2023
3552601,Tabapuã,SP,90.29,2023
4100202,Adrianópolis,PR,60.08,2023
4102752,Bela Vista da Caroba,PR,76.84,2023
4106100,Conselheiro Mairinck,PR,51.52,2023
4106308,Corbélia,PR,74.62,2023
4108007,Florestópolis,PR,64.38,2023
4109302,Guaraniaçu,PR,80.03,2023
4109906,Icaraíma,PR,73.26,2023
4113452,Lindoeste,PR,86.49,2023
4115309,Mariópolis,PR,76.4,2023
4125308,São Jorge do Ivaí,PR,82.98,2023
4125506,São José dos Pinhais,PR,67.19,2023
4201802,Atalanta,SC,71.12,2023
4204202,Chapecó,SC,56.01,2023
4204301,Concórdia,SC,53.66,2023
4206405,Guaraciaba,SC,83.28,2023
4209177,Jupiá,SC,95.87,2023
4209300,Lages,SC,47.69,2023
4212270,Passos Maia,SC,76.0,2023
4212700,Petrolândia,SC,62.16,2023
4216107,São Domingos,SC,78.45,2023
4216602,São José,SC,62.59,2023
4216800,São José do Cerrito,SC,76.47,2023
4218400,Treze de Maio,SC,71.87,2023
4300455,Alegria,RS,100.0,2023
4301503,Augusto Pestana,RS,95.83,2023
4305157,Cerro Grande,RS,50.0,2023
4305405,Chiapetta,RS,78.57,2023
4306809,Encantado,RS,80.77,2023
4307401,Esmeralda,RS,84.43,2023
4308250,Floriano Peixoto,RS,85.71,2023
4308904,Getúlio Vargas,RS,86.08,2023
4309159,Gramado Xavier,RS,71.43,2023
4309803,Ibiaçá,RS,88.89,2023
4311775,Maquiné,RS,62.5,2023
4312104,Mata,RS,79.16,2023
4316451,Salto do Jacuí,RS,81.46,2023
4316972,Santa Margarida do Sul,RS,42.41,2023
4318051,São Domingos do Sul,RS,79.02,2023
4318424,São João da Urtiga,RS,76.53,2023
4318606,São José do Ouro,RS,62.54,2023
4320677,Sinimbu,RS,69.64,2023
4321634,Três Arroios,RS,100.0,2023
4321808,Três de Maio,RS,79.03,2023
4322525,Vale Verde,RS,85.54,2023
4323002,Viamão,RS,58.86,2023
4323309,Vila Flores,RS,90.54,2023
5000906,Antônio João,MS,54.07,2023
5001003,Aparecida do Taboado,MS,51.45,2023
5002407,Caarapó,MS,53.56,2023
5006002,Nova Alvorada do Sul,MS,37.23,2023
5006358,Paranhos,MS,44.89,2023
5007950,Tacuru,MS,51.61,2023
5102678,Campo Verde,MT,31.84,2023
5103205,Colíder,MT,49.25,2023
5103254,Colniza,MT,41.71,2023
5105150,Juína,MT,45.51,2023
5105259,Lucas do Rio Verde,MT,63.96,2023
5106778,Porto Alegre do Norte,MT,31.09,2023
5107602,Rondonópolis,MT,52.75,2023
5107941,Tabaporã,MT,51.43,2023
5203203,Barro Alto,GO,80.55,2023
5205521,Colinas do Sul,GO,62.72,2023
5207907,Flores de Goiás,GO,66.75,2023
5210208,Iporá,GO,78.36,2023
5214705,Nova América,GO,89.9,2023
5215231,Novo Gama,GO,52.29,2023
5215603,Padre Bernardo,GO,58.23,2023
5217401,Pires do Rio,GO,67.36,2023
5221601,Uruaçu,GO,79.49,2023
1100122,Ji-Paraná,RO,81.83,2023
1100403,Alto Paraíso,RO,61.53,2023
1100452,Buritis,RO,49.82,2023
1101484,São Felipe D'Oeste,RO,53.34,2023
1303403,Parintins,AM,61.37,2023
1502772,Curionópolis,PA,50.76,2023
1503507,Irituia,PA,45.28,2023
1505437,Ourilândia do Norte,PA,48.68,2023
1711506,Jaú do Tocantins,TO,61.09,2023
1717503,Pium,TO,21.88,2023
2100477,Alto Alegre do Pindaré,MA,36.04,2023
2101400,Balsas,MA,39.83,2023
2102002,Bom Jardim,MA,93.9,2023
2103901,Duque Bacelar,MA,69.39,2023
2105153,Igarapé do Meio,MA,58.92,2023
2107100,Morros,MA,94.83,2023
2107308,Nova Iorque,MA,77.43,2023
2109908,Santa Inês,MA,47.14,2023
2111201,São José de Ribamar,MA,62.27,2023
2112100,Timbiras,MA,41.93,2023
2112407,Turiaçu,MA,40.48,2023
2202075,Cajazeiras do Piauí,PI,100.0,2023
2202251,Canavieira,PI,50.7,2023
2204659,Ilha Grande,PI,39.89,2023
2205003,Itainópolis,PI,74.15,2023
2205300,Jerumenha,PI,26.32,2023
2205458,Joca Marques,PI,38.3,2023
2210391,São Miguel do Fidalgo,PI,55.79,2023
2300606,Altaneira,CE,100.0,2023
2301851,Banabuiú,CE,80.28,2023
2303808,Cedro,CE,96.63,2023
2304400,Fortaleza,CE,91.28,2023
2305233,Horizonte,CE,93.36,2023
2306504,Itapiúna,CE,96.14,2023
2308500,Mombaça,CE,93.52,2023
2311108,Porteiras,CE,93.46,2023
2311231,Potiretama,CE,100.0,2023
2311264,Quiterianópolis,CE,75.0,2023
2313906,Uruoca,CE,95.51,2023
2406700,Lajes,RN,29.12,2023
2407302,Marcelino Vieira,RN,26.9,2023
2407401,Martins,RN,40.0,2023
2408706,Paraú,RN,13.33,2023
2409209,Passagem,RN,47.42,2023
2410207,Portalegre,RN,50.87,2023
2412005,São Gonçalo do Amarante,RN,52.34,2023
2502201,Bom Jesus,PB,25.56,2023
2503506,Cacimba de Dentro,PB,79.49,2023
2508901,Mamanguape,PB,46.17,2023
2509057,Marcação,PB,68.93,2023
2512036,Poço Dantas,PB,23.24,2023
2600104,Afogados da Ingazeira,PE,66.59,2023
2604205,Catende,PE,44.6,2023
2607109,Ingazeira,PE,78.57,2023
2607604,Ilha de Itamaracá,PE,53.17,2023
2612604,Santa Maria da Boa Vista,PE,45.6,2023
2614501,Surubim,PE,55.41,2023
2705606,Novo Lino,AL,27.37,2023
2706703,Penedo,AL,35.71,2023
2707800,Roteiro,AL,64.36,2023
2803609,Laranjeiras,SE,21.67,2023
2804458,Nossa Senhora Aparecida,SE,38.1,2023
2805109,Pedrinhas,SE,14.81,2023
2806305,Santa Luzia do Itanhy,SE,25.9,2023
2807303,Telha,SE,17.39,2023
2908101,Cocos,BA,48.62,2023
2909406,Cotegipe,BA,40.77,2023
2909505,Cravolândia,BA,57.33,2023
2918100,Jeremoabo,BA,27.04,2023
2919058,Lajedo do Tabocal,BA,55.06,2023
2919959,Maetinga,BA,60.98,2023
2920601,Maragogipe,BA,47.43,2023
2921906,Mucugê,BA,41.65,2023
2924009,Paulo Afonso,BA,24.79,2023
2927002,Rio Real,BA,40.97,2023
2927408,Salvador,BA,39.36,2023
3102506,Amparo do Serra,MG,66.97,2023
3103702,Araponga,MG,73.3,2023
3105301,Bandeira do Sul,MG,73.41,2023
3105608,Barbacena,MG,59.28,2023
3110608,Cambuí,MG,65.17,2023
3112703,Capitão Enéas,MG,61.87,2023
3116803,Coluna,MG,64.06,2023
3119302,Coromandel,MG,41.88,2023
3120870,Curral de Dentro,MG,79.25,2023
3120904,Curvelo,MG,65.98,2023
3121605,Diamantina,MG,59.54,2023
3127701,Governador Valadares,MG,66.78,2023
3129301,Iapu,MG,37.09,2023
3129806,Ibirité,MG,52.62,2023
3132701,Itambacuri,MG,51.6,2023
3134103,Itueta,MG,69.92,2023
3135100,Janaúba,MG,49.64,2023
3136579,Josenópolis,MG,90.34,2023
3137106,Lagamar,MG,60.0,2023
3138609,Lima Duarte,MG,46.49,2023
3139409,Manhuaçu,MG,66.96,2023
3140407,Marmelópolis,MG,76.82,2023
3140605,Materlândia,MG,37.11,2023
3140852,Matias Cardoso,MG,37.68,2023
3143005,Monte Belo,MG,50.21,2023
3145109,Nova Resende,MG,69.3,2023
3145455,Olhos-d'Água,MG,68.23,2023
3149309,Pedro Leopoldo,MG,59.02,2023
3151107,Pirapetinga,MG,62.67,2023
3153608,Prudente de Morais,MG,52.93,2023
3153707,Quartel Geral,MG,42.5,2023
3156007,Rio Vermelho,MG,75.86,2023
3159100,Santana dos Montes,MG,61.36,2023
3161650,São Geraldo do Baixio,MG,71.16,2023
3162005,São Gonçalo do Sapucaí,MG,72.22,2023
3167608,Simonésia,MG,90.33,2023
3201159,Brejetuba,ES,67.35,2023
3304508,Rio das Flores,RJ,59.69,2023
3305703,Sumidouro,RJ,61.17,2023
3501608,Americana,SP,58.55,2023
3502804,Araçatuba,SP,65.78,2023
